日期,身份別,多方交易口數,多方交易契約金額(百萬元),空方交易口數,空方交易契約金額(百萬元),多空交易口數淨額,多空交易契約金額淨額(百萬元),多方未平倉口數,多方未平倉契約金額(百萬元),空方未平倉口數,空方未平倉契約金額(百萬元),多空未平倉口數淨額,多空未平倉契約金額淨額(百萬元)
2013/5/17,投信,1,2,14,24,-13,-22,1418,2215,655,987,763,1228
2013/5/17,外資及陸資,45869,26400,55363,31132,-9494,-4732,261199,64779,267680,52658,-6481,12121
2013/5/20,自營商,177770,26684,181013,24971,-3243,1713,216991,16054,246856,12844,-29865,3210
2013/5/20,投信,0,0,38,63,-38,-63,1386,2158,661,995,725,1162
2013/5/20,外資及陸資,49326,33173,61939,35493,-12613,-2320,257733,61718,276536,52060,-18803,9658
2013/5/21,自營商,288008,39504,260060,40266,27948,-762,241809,16057,243771,13626,-1962,2431
2013/5/21,投信,0,0,21,35,-21,-35,1367,2127,663,999,704,1127
2013/5/21,外資及陸資,66672,44387,71363,39427,-4691,4960,259035,66467,282670,51813,-23635,14653
2013/5/22,自營商,233802,30504,235076,30778,-1274,-274,213779,16850,215485,14712,-1706,2138
2013/5/22,投信,32,54,6,10,26,44,1393,2172,663,1000,730,1172
2013/5/22,外資及陸資,43574,26836,52963,34741,-9389,-7905,252495,59562,280037,52770,-27542,6791
2013/5/23,自營商,379621,55738,401157,55856,-21536,-118,230901,21210,254143,19220,-23242,1990
2013/5/23,投信,24,25,399,647,-375,-622,1264,1913,892,1369,372,544
2013/5/23,外資及陸資,94525,56324,116452,64409,-21927,-8085,251068,50994,300381,52677,-49313,-1683
2013/5/24,自營商,291711,33461,297254,34478,-5543,-1017,233371,19513,262429,18520,-29058,993
2013/5/24,投信,88,130,185,294,-97,-164,1255,1900,980,1520,275,379
2013/5/24,外資及陸資,74787,41680,89981,40407,-15194,1273,262062,51495,326680,51848,-64618,-353
2013/5/27,自營商,237509,28388,225230,25864,12279,2524,252339,18814,269169,15303,-16830,3511
2013/5/27,投信,54,89,23,38,31,51,1252,1904,946,1471,306,432
2013/5/27,外資及陸資,56025,41245,59556,35722,-3531,5523,269710,58853,337818,53559,-68108,5294
2013/5/28,自營商,162279,21549,155747,21925,6532,-376,264116,18992,274414,15846,-10298,3147
2013/5/28,投信,49,81,6,8,43,73,1263,1924,914,1418,349,506
2013/5/28,外資及陸資,38446,30097,43216,33435,-4770,-3338,266815,56234,339837,54306,-73022,1928
2013/5/29,自營商,295706,38836,263110,38902,32596,-66,247068,17958,230762,14863,16306,3095
2013/5/29,投信,277,460,7,12,270,448,1358,2095,750,1155,608,940
2013/5/29,外資及陸資,68060,46362,67333,39126,727,7236,267662,62836,340143,53535,-72481,9301
2013/5/30,自營商,252935,42803,288326,42180,-35391,623,256356,20290,275354,16587,-18998,3703
2013/5/30,投信,53,85,77,127,-24,-42,1327,2021,743,1132,584,889
2013/5/30,外資及陸資,70068,49037,85264,56862,-15196,-7825,262366,58343,349869,57084,-87503,1259
2013/5/31,自營商,294343,42624,316499,41109,-22156,1515,261363,21633,302427,16430,-41064,5203
2013/5/31,投信,30,50,54,78,-24,-28,1287,1962,727,1101,560,862
2013/5/31,外資及陸資,78688,49522,96296,58087,-17608,-8565,261490,54433,366610,61700,-105120,-7267
2013/6/3,自營商,319197,33321,303150,36787,16047,-3466,270803,18734,295823,16990,-25020,1744
2013/6/3,投信,57,92,214,348,-157,-256,1234,1863,831,1264,403,598
2013/6/3,外資及陸資,81687,52584,73398,39224,8289,13360,275398,64716,372259,58674,-96861,6042
2013/6/4,自營商,217548,30106,230062,28594,-12514,1512,271967,20208,309483,16959,-37516,3249
2013/6/4,投信,0,0,30,49,-30,-49,1234,1856,861,1309,373,547
2013/6/4,外資及陸資,45937,32548,54356,42798,-8419,-10250,274024,55608,378953,59841,-104929,-4233
2013/6/5,自營商,246654,26804,235068,30249,11586,-3445,260060,18778,271362,18990,-11302,-212
2013/6/5,投信,10,16,95,155,-85,-139,1226,1840,938,1432,288,408
2013/6/5,外資及陸資,56508,37282,48468,32217,8040,5065,276717,59953,373582,59161,-96865,792
2013/6/6,自營商,258452,40913,301266,39594,-42814,1319,259386,19636,313508,18529,-54122,1107
2013/6/6,投信,21,8,58,94,-37,-86,1219,1818,968,1498,251,320
2013/6/6,外資及陸資,74972,39938,96500,53756,-21528,-13818,276582,56116,394531,69241,-117949,-13126
2013/6/7,自營商,218093,29909,229960,31928,-11867,-2019,270093,18669,335968,19618,-65875,-949
2013/6/7,投信,125,145,66,87,59,58,1221,1815,911,1438,310,377
2013/6/7,外資及陸資,56154,38242,62697,39515,-6543,-1273,277660,51299,402071,65658,-124411,-14359
2013/6/10,自營商,235754,31078,213240,29979,22514,1099,283879,18365,327357,18221,-43478,145
2013/6/10,投信,124,192,15,22,109,170,1230,1836,811,1286,419,550
2013/6/10,外資及陸資,46604,33772,47506,31411,-902,2361,279926,53037,405191,65027,-125265,-11990
2013/6/11,自營商,183234,25122,193067,26871,-9833,-1749,291348,17461,344704,19063,-53356,-1603
2013/6/11,投信,151,243,34,55,117,188,1345,2015,809,1279,536,736
2013/6/11,外資及陸資,43331,35950,47622,35498,-4291,452,279707,54758,408954,66332,-129247,-11574
2013/6/13,自營商,396182,49792,471054,51592,-74872,-1800,264381,20502,365729,23813,-101348,-3310
2013/6/13,投信,90,124,419,617,-329,-493,1355,1979,1148,1749,207,230
2013/6/13,外資及陸資,103936,57292,115637,70807,-11701,-13515,275794,50192,423056,75367,-147262,-25175
2013/6/14,自營商,269232,28401,287204,31327,-17972,-2926,270530,18151,389817,24365,-119287,-6214
2013/6/14,投信,70,111,93,128,-23,-17,1330,1936,1146,1724,184,212
2013/6/14,外資及陸資,85926,46106,69044,45360,16882,746,292361,49128,422972,73453,-130611,-24324
2013/6/17,自營商,225977,27968,214165,26617,11812,1351,287436,17376,394920,22257,-107484,-4881
2013/6/17,投信,297,455,220,260,77,195,1330,1948,1069,1538,261,410
2013/6/17,外資及陸資,73436,60692,69525,55457,3911,5235,293072,48864,420006,67973,-126934,-19109
2013/6/18,自營商,292400,51570,281345,41103,11055,10467,295905,25246,392481,19656,-96576,5590
2013/6/18,投信,1039,1570,941,1386,98,184,1378,2018,1020,1423,358,594
2013/6/18,外資及陸資,97928,81216,100573,79179,-2645,2037,297385,45245,427087,62298,-129702,-17053
2013/6/19,自營商,279182,51272,268710,41424,10472,9848,110645,16231,136117,10301,-25472,5930
2013/6/19,投信,890,1319,697,1029,193,290,1367,1989,600,937,767,1053
2013/6/19,外資及陸資,94557,52299,89882,58047,4675,-5748,136697,24655,210553,42793,-73856,-18139
2013/6/20,自營商,238424,36990,265340,38622,-26916,-1632,134208,18340,186599,14158,-52391,4182
2013/6/20,投信,23,35,259,402,-236,-367,1284,1826,753,1158,531,668
2013/6/20,外資及陸資,75292,43093,93934,50574,-18642,-7481,146694,26459,238841,51890,-92147,-25431
2013/6/21,自營商,285431,40159,303135,46115,-17704,-5956,145655,12457,215750,14296,-70095,-1839
2013/6/21,投信,181,277,143,218,38,59,1328,1873,759,1153,569,720
2013/6/21,外資及陸資,89321,51727,128356,54586,-39035,-2859,158639,26860,289767,54983,-131128,-28123
2013/6/24,自營商,204739,32069,209992,28981,-5253,3088,166772,15415,242120,14186,-75348,1229
2013/6/24,投信,27,41,60,92,-33,-51,1331,1870,795,1204,536,666
2013/6/24,外資及陸資,62286,36778,75100,39805,-12814,-3027,162964,26600,306897,57674,-143933,-31074
2013/6/25,自營商,374168,55524,383877,59520,-9709,-3996,183241,13500,268340,16270,-85099,-2769
2013/6/25,投信,37,52,22,33,15,19,1368,1916,817,1233,551,682
2013/6/25,外資及陸資,114637,68794,119444,69543,-4807,-749,172742,28580,321317,60334,-148575,-31754
2013/6/26,自營商,292913,38245,279813,35437,13100,2808,155507,15326,228835,15328,-73328,-1
2013/6/26,投信,104,158,15,22,89,136,1391,1958,751,1137,640,821
2013/6/26,外資及陸資,96550,53444,85376,50963,11174,2481,163471,26588,290503,55894,-127032,-29306
2013/6/27,自營商,186146,29552,182140,25224,4006,4328,166762,18237,236084,13900,-69322,4337
2013/6/27,投信,242,370,6,0,236,370,1449,2064,573,866,876,1198
2013/6/27,外資及陸資,59075,36166,62274,36906,-3199,-740,165521,22630,296256,52865,-130735,-30234
2013/6/28,自營商,275354,40007,236523,43373,38831,-3366,192112,13215,222456,12100,-30344,1116
2013/6/28,投信,179,279,16,25,163,254,1574,2289,535,819,1039,1471
2013/6/28,外資及陸資,94203,64772,74219,46166,19984,18606,177259,32251,288964,44058,-111705,-11807
2013/7/1,自營商,252918,34135,258142,30855,-5224,3280,199108,16457,234679,12041,-35571,4416
2013/7/1,投信,211,308,6,9,205,299,1630,2376,386,591,1244,1785
2013/7/1,外資及陸資,66773,44010,76655,39902,-9882,4108,176760,35727,298470,43436,-121710,-7709
2013/7/2,自營商,159157,18563,162203,19199,-3046,-636,215334,16118,253951,12365,-38617,3754
2013/7/2,投信,406,633,0,0,406,633,1998,2950,348,531,1650,2419
2013/7/2,外資及陸資,46393,32447,49571,33612,-3178,-1165,177470,34882,302307,43705,-124837,-8823
2013/7/3,自營商,242233,31077,251817,35223,-9584,-4146,189907,14191,230778,14598,-40871,-408
2013/7/3,投信,44,66,87,136,-43,-70,1986,2893,379,573,1607,2320
2013/7/3,外資及陸資,66988,45143,75637,46828,-8649,-1685,168817,35566,303131,45981,-134314,-10414
2013/7/4,自營商,194388,27139,199731,27370,-5343,-231,210918,14145,257423,14783,-46505,-638
2013/7/4,投信,15,18,47,73,-32,-55,1993,2909,418,636,1575,2273
2013/7/4,外資及陸資,53905,36803,52784,36347,1121,456,172286,34907,305518,44859,-133232,-9952
2013/7/5,自營商,319076,43165,303464,42248,15612,917,247437,17138,278243,16873,-30806,266
2013/7/5,投信,221,348,95,150,126,198,2181,3251,480,745,1701,2506
2013/7/5,外資及陸資,85667,53098,87114,47433,-1447,5665,181410,38110,316410,42332,-135000,-4222
2013/7/8,自營商,314346,47697,369074,47574,-54728,123,234558,17752,320029,17272,-85471,480
2013/7/8,投信,13,14,125,189,-112,-175,2184,3194,595,905,1589,2289
2013/7/8,外資及陸資,79017,52711,93285,63935,-14268,-11224,180509,32796,329192,48291,-148683,-15495
2013/7/9,自營商,321020,43613,281398,39882,39622,3731,272072,21318,317987,17140,-45915,4178
2013/7/9,投信,54,85,67,105,-13,-20,2150,3177,574,882,1576,2295
2013/7/9,外資及陸資,79690,57721,66752,46503,12938,11218,187130,37829,323838,42133,-136708,-4304
2013/7/10,自營商,395674,51820,374159,52574,21515,-754,275006,21716,298692,18325,-23686,3391
2013/7/10,投信,127,202,50,80,77,122,2180,3239,527,811,1653,2428
2013/7/10,外資及陸資,90254,65536,84291,59122,5963,6414,192199,43677,320740,41591,-128541,2087
2013/7/11,自營商,437473,48745,383152,51490,54321,-2745,337263,23311,306694,22659,30569,652
2013/7/11,投信,308,500,6,10,302,490,2198,3350,243,368,1955,2982
2013/7/11,外資及陸資,107030,60255,106212,60841,818,-586,205287,48041,333659,46145,-128372,1895
2013/7/12,自營商,187800,21232,183143,18421,4657,2811,358545,25542,323319,22057,35226,3485
2013/7/12,投信,31,49,3,5,28,44,2207,3371,224,338,1983,3032
2013/7/12,外資及陸資,48439,38291,59888,42639,-11449,-4348,205027,46339,345001,48776,-139974,-2437
2013/7/15,自營商,300733,41504,319904,40397,-19171,1107,369261,26333,353440,21810,15821,4523
2013/7/15,投信,603,960,445,712,158,248,2305,3533,164,241,2141,3293
2013/7/15,外資及陸資,93865,75771,100067,78558,-6202,-2787,206696,47738,353004,52854,-146308,-5116
2013/7/16,自營商,194087,34099,232057,28949,-37970,5150,367791,33086,389908,23377,-22117,9709
2013/7/16,投信,1037,1578,796,1210,241,368,2547,3905,165,240,2382,3665
2013/7/16,外資及陸資,73671,76376,77721,80766,-4050,-4390,207168,44271,357496,53792,-150328,-9522
2013/7/17,自營商,239227,44921,218890,48382,20337,-3461,115001,14727,191452,17951,-76451,-3224
2013/7/17,投信,1042,1560,1162,1684,-120,-124,2502,3812,252,314,2250,3498
2013/7/17,外資及陸資,74458,58803,68513,53870,5945,4933,140679,38575,200948,38018,-60269,557
2013/7/18,自營商,187325,36597,201868,33594,-14543,3003,135227,18864,226296,19090,-91069,-227
2013/7/18,投信,10,12,326,404,-316,-392,2500,3785,566,698,1934,3087
2013/7/18,外資及陸資,63276,45336,70724,50480,-7448,-5144,145009,38978,212667,43552,-67658,-4574
2013/7/19,自營商,294174,45044,341183,48580,-47009,-3536,156215,19165,294458,22992,-138243,-3827
2013/7/19,投信,24,34,160,247,-136,-213,2430,3610,632,785,1798,2825
2013/7/19,外資及陸資,100807,63331,124316,71606,-23509,-8275,155696,37569,246313,50363,-90617,-12795
2013/7/22,自營商,181014,25549,176605,26801,4409,-1252,182458,17665,316310,22789,-133852,-5124
2013/7/22,投信,104,164,16,2,88,162,2474,3706,588,696,1886,3010
2013/7/22,外資及陸資,58529,46189,49792,38653,8737,7536,164536,46084,246866,51363,-82330,-5279
2013/7/23,自營商,311877,47125,315320,49513,-3443,-2388,206523,17001,343686,24637,-137163,-7635
2013/7/23,投信,135,211,0,0,135,211,2543,3864,522,602,2021,3262
2013/7/23,外資及陸資,82417,52077,80137,48912,2280,3165,171432,48543,251501,50580,-80069,-2037
2013/7/24,自營商,195552,24280,203958,24251,-8406,29,147008,17421,302162,24959,-155154,-7538
2013/7/24,投信,128,206,23,16,105,190,2662,4052,536,604,2126,3448
2013/7/24,外資及陸資,51306,36320,52924,36619,-1618,-299,163645,48178,237933,50533,-74288,-2355
2013/7/25,自營商,227793,33021,195305,34989,32488,-1968,167056,15197,291363,24466,-124307,-9269
2013/7/25,投信,38,58,65,73,-27,-15,2658,4040,559,615,2099,3425
2013/7/25,外資及陸資,62284,49338,60782,46006,1502,3332,167402,49858,240161,48906,-72759,952
2013/7/26,自營商,196631,35928,206304,38619,-9673,-2691,178452,13731,312369,25707,-133917,-11976
2013/7/26,投信,221,277,23,18,198,259,2690,4088,393,409,2297,3679
2013/7/26,外資及陸資,63755,49942,72720,52801,-8965,-2859,169265,48680,251007,50609,-81742,-1929
2013/7/29,自營商,209038,36436,243638,37979,-34600,-1543,182062,15180,350624,28645,-168562,-13464
2013/7/29,投信,61,78,165,262,-104,-184,2653,3997,460,532,2193,3465
2013/7/29,外資及陸資,68955,48323,70229,49043,-1274,-720,172794,47897,255651,50568,-82857,-2672
2013/7/30,自營商,243540,36649,198970,37603,44570,-954,214592,16345,338596,30897,-124004,-14552
2013/7/30,投信,12,19,6,5,6,14,2662,4063,463,542,2199,3521
2013/7/30,外資及陸資,66883,50564,57576,41222,9307,9342,184133,56484,257797,49733,-73664,6751
2013/7/31,自營商,168107,31931,206244,33845,-38137,-1914,174419,15031,335851,31444,-161432,-16413
2013/7/31,投信,135,215,166,75,-31,140,2739,4146,571,519,2168,3626
2013/7/31,外資及陸資,54203,35885,71886,49959,-17683,-14074,177128,45199,262306,52533,-85178,-7334
2013/8/1,自營商,185436,38213,229138,40623,-43702,-2410,180411,16287,385557,35065,-205146,-18777
2013/8/1,投信,41,62,188,193,-147,-131,2736,4134,715,642,2021,3493
2013/8/1,外資及陸資,62891,40496,70510,46071,-7619,-5575,180978,44393,273746,57314,-92768,-12921
2013/8/2,自營商,273983,51306,236779,43199,37204,8107,198747,18263,366473,28910,-167726,-10647
2013/8/2,投信,42,66,21,34,21,32,2742,4150,700,618,2042,3532
2013/8/2,外資及陸資,72746,52384,79240,53837,-6494,-1453,184318,43718,283713,58103,-99395,-14385
2013/8/5,自營商,193009,36546,185999,35428,7010,1118,216597,20265,377337,29805,-160740,-9540
2013/8/5,投信,4,5,20,23,-16,-18,2746,4175,720,644,2026,3531
2013/8/5,外資及陸資,54130,43150,49449,36839,4681,6311,188992,47526,283882,55676,-94890,-8150
2013/8/6,自營商,251335,46715,329983,46893,-78648,-178,212910,22435,452523,31965,-239613,-9530
2013/8/6,投信,120,183,153,218,-33,-35,2754,4150,761,702,1993,3448
2013/8/6,外資及陸資,58908,39961,83563,57586,-24655,-17625,183758,38930,302949,64594,-119191,-25664
2013/8/7,自營商,255715,40477,312169,42307,-56454,-1830,194210,23154,466580,34668,-272370,-11514
2013/8/7,投信,272,270,138,212,134,58,2893,4295,765,849,2128,3446
2013/8/7,外資及陸資,75672,41615,74704,43204,968,-1589,187471,36523,297047,63134,-109576,-26611
2013/8/8,自營商,166705,26560,229985,26430,-63280,130,205624,24162,541274,35466,-335650,-11305
2013/8/8,投信,99,38,24,38,75,0,2917,4331,714,885,2203,3446
2013/8/8,外資及陸資,48703,34204,55778,37561,-7075,-3357,186571,30794,303186,60733,-116615,-29940
2013/8/9,自營商,270628,45226,304652,43595,-34024,1631,220815,25572,590459,35185,-369644,-9613
2013/8/9,投信,20,31,110,159,-90,-128,2918,4321,805,1012,2113,3309
2013/8/9,外資及陸資,90176,54735,77408,55354,12768,-619,199501,30206,303412,60691,-103911,-30485
2013/8/12,自營商,222230,30789,158676,28535,63554,2254,232056,25841,538155,33243,-306099,-7402
2013/8/12,投信,105,94,24,35,81,59,2977,4431,783,1049,2194,3382
2013/8/12,外資及陸資,45454,35053,48181,31631,-2727,3422,203462,31924,310133,59086,-106671,-27162
2013/8/13,自營商,285858,43520,251899,40637,33959,2883,245140,26565,517265,30973,-272125,-4408
2013/8/13,投信,208,267,0,0,208,267,3067,4618,665,928,2402,3690
2013/8/13,外資及陸資,62347,39620,61371,35087,976,4533,206507,35543,312361,58401,-105854,-22858
2013/8/14,自營商,247276,38948,271642,33936,-24366,5012,225187,31413,518524,30923,-293337,490
2013/8/14,投信,55,82,40,63,15,19,3118,4680,701,983,2417,3698
2013/8/14,外資及陸資,61158,31563,67913,40483,-6755,-8920,210392,29663,314391,61292,-103999,-31629
2013/8/15,自營商,269113,38140,229007,38799,40106,-659,239005,28874,492014,29036,-253009,-162
2013/8/15,投信,46,66,66,101,-20,-35,3079,4578,682,948,2397,3630
2013/8/15,外資及陸資,54217,40934,61316,39856,-7099,1078,211438,32572,322305,62901,-110867,-30329
2013/8/16,自營商,376485,55487,332538,54366,43947,1121,254580,28425,463756,27463,-209176,962
2013/8/16,投信,130,204,165,259,-35,-55,3135,4698,773,1098,2362,3600
2013/8/16,外資及陸資,96832,75463,99718,69734,-2886,5729,221645,36842,335851,61569,-114206,-24728
2013/8/19,自營商,190750,28263,180570,23109,10180,5154,252786,33186,451887,27088,-199101,6098
2013/8/19,投信,516,794,476,733,40,61,3135,4679,733,1030,2402,3648
2013/8/19,外資及陸資,70901,59984,85750,65493,-14849,-5509,225214,34053,354116,64214,-128902,-30162
2013/8/20,自營商,313803,55159,340324,56150,-26521,-991,266785,34799,492275,29759,-225490,5040
2013/8/20,投信,2088,3111,1949,2832,139,279,3176,4678,633,793,2543,3884
2013/8/20,外資及陸資,108898,91463,113011,95972,-4113,-4509,231856,31325,364784,65736,-132928,-34411
2013/8/22,自營商,366574,56016,342600,49222,23974,6794,124974,15863,186870,15442,-61896,422
2013/8/22,投信,1130,1605,1356,1886,-226,-281,3120,4555,729,863,2391,3692
2013/8/22,外資及陸資,107210,73338,123958,74401,-16748,-1063,146218,25677,264254,50200,-118036,-24523
2013/8/23,自營商,198951,30434,197148,29695,1803,739,148248,17621,208275,16481,-60027,1140
2013/8/23,投信,69,107,24,37,45,70,3125,4611,689,810,2436,3801
2013/8/23,外資及陸資,55682,37598,53282,31771,2400,5827,154721,29402,270420,48297,-115699,-18895
2013/8/26,自營商,184481,26313,175734,25179,8747,1134,173817,20040,225031,17828,-51214,2211
2013/8/26,投信,107,166,38,59,69,107,3110,4609,605,682,2505,3927
2013/8/26,外資及陸資,48023,32736,53725,33301,-5702,-565,158429,30011,279794,49520,-121365,-19509
2013/8/27,自營商,188188,28333,213410,30822,-25222,-2489,185400,21216,261866,21356,-76466,-140
2013/8/27,投信,107,166,74,115,33,51,3217,4734,679,791,2538,3943
2013/8/27,外資及陸資,61950,33267,64103,31628,-2153,1639,169706,32567,293158,50343,-123452,-17776
2013/8/28,自營商,296274,33887,269651,34150,26623,-263,171402,19981,241365,20119,-69963,-138
2013/8/28,投信,46,64,257,387,-211,-323,3150,4643,823,1017,2327,3626
2013/8/28,外資及陸資,87965,54946,85777,48368,2188,6578,173258,37922,291617,49477,-118359,-11555
2013/8/29,自營商,265527,37723,220169,34484,45358,3239,202234,20141,226761,16873,-24527,3268
2013/8/29,投信,220,343,0,0,220,343,3258,4880,711,855,2547,4025
2013/8/29,外資及陸資,83294,52243,63446,43810,19848,8433,194629,45488,293469,48636,-98840,-3149
2013/8/30,自營商,221887,31002,213541,34439,8346,-3437,222156,17684,238271,17812,-16115,-128
2013/8/30,投信,69,105,18,29,51,76,3250,4912,652,769,2598,4142
2013/8/30,外資及陸資,71829,43747,80283,45914,-8454,-2167,197046,42617,304343,47926,-107297,-5309
2013/9/2,自營商,229469,29539,214269,29612,15200,-73,249692,18666,250583,18896,-891,-230
2013/9/2,投信,48,74,4,2,44,72,3274,4980,632,741,2642,4239
2013/9/2,外資及陸資,74620,45020,69348,40049,5272,4971,202204,45730,304320,45996,-102116,-266
2013/9/3,自營商,206526,28404,215201,24583,-8675,3821,270907,21452,280404,17887,-9497,3566
2013/9/3,投信,33,53,14,20,19,33,3261,4983,600,691,2661,4291
2013/9/3,外資及陸資,62194,38351,68186,44101,-5992,-5750,199751,39489,307919,45453,-108168,-5964
2013/9/4,自營商,244865,32910,231395,29982,13470,2928,238541,24178,237411,17599,1130,6578
2013/9/4,投信,98,112,6,10,92,102,3325,5052,572,648,2753,4404
2013/9/4,外資及陸資,64334,38184,69438,38005,-5104,179,199600,39597,305812,45389,-106212,-5792
2013/9/5,自營商,234903,33101,221204,33395,13699,-294,262960,23552,248185,17255,14775,6297
2013/9/5,投信,33,54,6,2,27,52,3324,5086,544,599,2780,4488
2013/9/5,外資及陸資,73699,45746,73396,43482,303,2264,212436,42897,318408,46376,-105972,-3479
2013/9/6,自營商,170366,18847,145433,19502,24933,-655,291410,23960,251717,18326,39693,5634
2013/9/6,投信,144,207,102,156,42,51,3295,5054,473,510,2822,4544
2013/9/6,外資及陸資,46241,31504,46337,26832,-96,4672,220666,46100,326820,44898,-106154,1202
2013/9/9,自營商,215049,33527,210465,33697,4584,-170,309448,23966,265177,18519,44271,5446
2013/9/9,投信,179,288,71,69,108,219,3232,5006,302,232,2930,4774
2013/9/9,外資及陸資,64156,49476,71255,49089,-7099,387,222320,48301,335531,46652,-113211,1649
2013/9/10,自營商,280157,33494,274830,34854,5327,-1360,329851,23522,280394,19390,49457,4133
2013/9/10,投信,0,0,130,194,-130,-194,3223,4998,422,413,2801,4585
2013/9/10,外資及陸資,85073,50338,73863,46590,11210,3748,240394,50190,342275,44780,-101881,5410
2013/9/11,自營商,277625,37704,274610,36399,3015,1305,302540,25748,253471,20129,49069,5619
2013/9/11,投信,22,33,120,196,-98,-163,3165,4911,462,479,2703,4432
2013/9/11,外資及陸資,83387,54072,82461,56977,926,-2905,235344,49783,327671,47480,-92327,2303
2013/9/12,自營商,174624,27201,178529,24462,-3905,2739,312617,27435,267612,19088,45005,8347
2013/9/12,投信,11,2,5,8,6,-6,3160,4906,451,477,2709,4428
2013/9/12,外資及陸資,60059,45026,59505,43239,554,1787,242487,48789,334197,44698,-91710,4091
2013/9/13,自營商,165630,23214,167819,24532,-2189,-1318,315152,26979,272348,19999,42804,6981
2013/9/13,投信,1,1,14,23,-13,-22,3160,4878,464,496,2696,4382
2013/9/13,外資及陸資,42889,32059,46794,35320,-3905,-3261,249487,49896,345063,49154,-95576,742
2013/9/14,自營商,116786,10700,107365,12196,9421,-1496,322360,26265,270162,20759,52198,5506
2013/9/14,投信,0,0,27,44,-27,-44,3143,4859,474,513,2669,4346
2013/9/14,外資及陸資,11618,8519,7158,5907,4460,2612,253067,53282,344195,49899,-91128,3383
