日期,身份別,多方交易口數,多方交易契約金額(百萬元),空方交易口數,空方交易契約金額(百萬元),多空交易口數淨額,多空交易契約金額淨額(百萬元),多方未平倉口數,多方未平倉契約金額(百萬元),空方未平倉口數,空方未平倉契約金額(百萬元),多空未平倉口數淨額,多空未平倉契約金額淨額(百萬元)
2014/5/27,投信,52,94,156,91,-104,3,1744,2657,3553,744,-1809,1913
2014/5/27,外資及陸資,43136,33329,48867,33432,-5731,-103,311637,85684,288435,38413,23202,47271
2014/5/28,自營商,361487,32194,327281,32664,34206,-470,268196,23356,231882,24150,36314,-794
2014/5/28,投信,349,247,313,189,36,58,1778,2731,3551,748,-1773,1983
2014/5/28,外資及陸資,83194,52150,74006,46569,9188,5581,321433,91186,292507,37765,28926,53421
2014/5/29,自營商,208735,22713,230543,20227,-21808,2486,288753,23464,274345,21767,14408,1696
2014/5/29,投信,31,16,103,133,-72,-117,1747,2631,3592,768,-1845,1863
2014/5/29,外資及陸資,62902,33782,72764,45081,-9862,-11299,325606,86680,306371,44736,19235,41944
2014/5/30,自營商,250996,23505,245126,25792,5870,-2287,307798,22892,287351,23478,20447,-586
2014/5/30,投信,61,81,489,702,-428,-621,1668,2463,3943,1226,-2275,1237
2014/5/30,外資及陸資,63708,39940,65077,40083,-1369,-143,332435,87371,314561,45782,17874,41589
2014/6/3,自營商,310163,30597,320684,29034,-10521,1563,314146,21575,304292,20619,9854,955
2014/6/3,投信,125,203,249,251,-124,-48,1655,2443,4054,1253,-2399,1190
2014/6/3,外資及陸資,58711,40079,61822,45330,-3111,-5251,332717,80885,317813,44422,14904,36463
2014/6/4,自營商,220468,17877,205628,20025,14840,-2148,304546,21145,279078,22295,25468,-1150
2014/6/4,投信,295,89,343,75,-48,14,1694,2437,4141,1234,-2447,1203
2014/6/4,外資及陸資,46894,28783,43087,26062,3807,2721,343510,80862,324872,41686,18638,39175
2014/6/5,自營商,208348,28177,232339,22615,-23991,5562,322072,22500,320550,18120,1522,4381
2014/6/5,投信,116,170,70,51,46,119,1739,2558,4140,1235,-2401,1323
2014/6/5,外資及陸資,44565,31138,48299,35065,-3734,-3927,344737,77351,329758,42014,14979,35337
2014/6/6,自營商,241263,22577,237189,20991,4074,1586,337794,24342,332081,18338,5713,6005
2014/6/6,投信,109,198,196,290,-87,-92,1653,2461,4141,1230,-2488,1232
2014/6/6,外資及陸資,36710,25323,45091,28306,-8381,-2983,341734,75170,335090,42769,6644,32402
2014/6/9,自營商,179771,17447,185729,15241,-5958,2206,342948,26648,343132,18481,-184,8167
2014/6/9,投信,84,109,21,34,63,75,1698,2514,4123,1206,-2425,1308
2014/6/9,外資及陸資,35765,24618,31726,21913,4039,2705,347943,77236,337293,42002,10650,35234
2014/6/10,自營商,314413,30623,300820,29744,13593,879,372526,29321,359096,20238,13430,9082
2014/6/10,投信,269,378,68,81,201,297,1887,2804,4111,1197,-2224,1607
2014/6/10,外資及陸資,58533,35934,61579,33564,-3046,2370,356664,80743,349131,42898,7533,37845
2014/6/11,自營商,207397,23505,219938,18759,-12541,4746,343790,33498,346072,19607,-2282,13891
2014/6/11,投信,577,122,592,154,-15,-32,2179,2790,4418,1212,-2239,1578
2014/6/11,外資及陸資,35050,20551,41932,24389,-6882,-3838,352504,76964,353882,42804,-1378,34160
2014/6/12,自營商,182658,20723,188876,18804,-6218,1919,366390,35760,374683,19949,-8293,15811
2014/6/12,投信,173,222,242,322,-69,-100,2160,2720,4468,1243,-2308,1477
2014/6/12,外資及陸資,35562,21679,44431,23417,-8869,-1738,355523,75814,365709,43458,-10186,32356
2014/6/13,自營商,224862,28519,234882,29381,-10020,-862,386063,34882,404114,19947,-18051,14935
2014/6/13,投信,493,303,235,242,258,61,2220,2784,4270,1246,-2050,1538
2014/6/13,外資及陸資,48733,40475,57177,42845,-8444,-2370,356433,76243,375102,46299,-18669,29944
2014/6/16,自營商,179248,23990,167422,22685,11826,1305,401347,37894,407395,21709,-6048,16185
2014/6/16,投信,565,985,504,871,61,114,2270,2879,4258,1224,-1988,1655
2014/6/16,外資及陸資,58585,66366,66273,66855,-7688,-489,362720,85727,389064,56207,-26344,29520
2014/6/17,自營商,300078,31542,272442,35737,27636,-4195,416258,38340,394741,26330,21517,12010
2014/6/17,投信,964,1302,620,1092,344,210,2624,3118,4268,1248,-1644,1870
2014/6/17,外資及陸資,65284,65106,67241,65576,-1957,-470,374437,99197,402584,69830,-28147,29367
2014/6/18,自營商,440377,60713,451320,63368,-10943,-2655,179508,13378,219622,20252,-40114,-6874
2014/6/18,投信,1268,1210,3343,832,-2075,378,2072,2488,3051,584,-979,1904
2014/6/18,外資及陸資,87233,65505,86810,70686,423,-5181,206461,62379,233146,41825,-26685,20555
2014/6/19,自營商,232405,27547,238013,25956,-5608,1591,199391,17058,245145,22414,-45754,-5356
2014/6/19,投信,188,336,205,190,-17,146,2175,2685,3171,625,-996,2060
2014/6/19,外資及陸資,54655,32101,59030,32610,-4375,-509,214082,65715,245267,45442,-31185,20274
2014/6/20,自營商,208819,28046,234370,25595,-25551,2451,212921,19399,284211,22185,-71290,-2787
2014/6/20,投信,341,139,280,311,61,-172,2263,2516,3198,637,-935,1879
2014/6/20,外資及陸資,43176,33088,53529,43061,-10353,-9973,210889,59310,252183,49160,-41294,10150
2014/6/23,自營商,263564,29469,259618,31555,3946,-2086,228501,18195,295549,22943,-67048,-4749
2014/6/23,投信,242,387,130,207,112,180,2373,2676,3196,619,-823,2057
2014/6/23,外資及陸資,62267,41028,54300,35910,7967,5118,223326,66664,256744,51447,-33418,15217
2014/6/24,自營商,208525,22467,195519,20863,13006,1604,238312,17989,292781,21174,-54469,-3185
2014/6/24,投信,142,194,86,151,56,43,2450,2759,3217,658,-767,2102
2014/6/24,外資及陸資,40178,30372,46438,34593,-6260,-4221,228705,68884,268283,57887,-39578,10997
2014/6/25,自營商,249094,23038,239157,24143,9937,-1105,209464,17530,269052,21755,-59588,-4226
2014/6/25,投信,618,205,550,85,68,120,2533,2901,3232,683,-699,2218
2014/6/25,外資及陸資,41114,29506,43701,27297,-2587,2209,232987,71739,276099,58636,-43112,13104
2014/6/26,自營商,274274,32620,255824,30570,18450,2050,235276,21588,278107,23888,-42831,-2300
2014/6/26,投信,296,526,132,155,164,371,2739,3300,3274,695,-535,2605
2014/6/26,外資及陸資,56540,37424,53522,31715,3018,5709,245870,81722,286114,62653,-40244,19069
2014/6/27,自營商,186185,20011,193301,18925,-7116,1086,238613,21603,288421,22735,-49808,-1132
2014/6/27,投信,180,228,171,289,9,-61,2726,3223,3252,685,-526,2538
2014/6/27,外資及陸資,47476,27085,50185,30899,-2709,-3814,246508,78139,289674,63106,-43166,15033
2014/6/30,自營商,331309,30645,311226,31941,20083,-1296,267976,24137,297684,26557,-29708,-2420
2014/6/30,投信,257,451,76,120,181,331,2925,3602,3270,711,-345,2891
2014/6/30,外資及陸資,78978,41340,73275,34033,5703,7307,255897,86575,294440,63914,-38543,22660
2014/7/1,自營商,465499,42460,475497,42631,-9998,-171,309358,24082,349087,26654,-39729,-2573
2014/7/1,投信,286,321,397,192,-111,129,2937,3755,3393,713,-456,3042
2014/7/1,外資及陸資,87494,44917,89636,50923,-2142,-6006,266522,85625,307021,68465,-40499,17161
2014/7/2,自營商,824315,82592,848740,78063,-24425,4529,274727,28612,364876,26704,-90149,1908
2014/7/2,投信,818,461,927,774,-109,-313,2992,3746,3559,1018,-567,2728
2014/7/2,外資及陸資,151697,93737,165603,105055,-13906,-11318,270342,77189,326526,71131,-56184,6058
2014/7/3,自營商,419553,42304,410004,44361,9549,-2057,304112,29382,383652,29116,-79540,266
2014/7/3,投信,355,641,128,229,227,412,3235,4212,3575,1061,-340,3151
2014/7/3,外資及陸資,90007,59209,90324,54740,-317,4469,280551,83420,337131,72657,-56580,10763
2014/7/4,自營商,390760,39140,435963,35598,-45203,3542,322707,32670,447717,29302,-125010,3368
2014/7/4,投信,155,256,132,191,23,65,3299,4308,3616,1092,-317,3216
2014/7/4,外資及陸資,92856,54973,95685,64652,-2829,-9679,286561,77639,345807,76549,-59246,1090
2014/7/7,自營商,343508,34377,362559,37515,-19051,-3138,340976,30314,484854,30094,-143878,220
2014/7/7,投信,139,233,91,165,48,68,3341,4370,3610,1086,-269,3284
2014/7/7,外資及陸資,66670,43049,59735,37075,6935,5974,295971,83769,348371,76716,-52400,7053
2014/7/8,自營商,321707,32699,323762,35173,-2055,-2474,360254,31452,504330,33521,-144076,-2069
2014/7/8,投信,216,350,197,323,19,27,3479,4620,3729,1302,-250,3318
2014/7/8,外資及陸資,67758,50433,62285,44178,5473,6255,307209,92904,354264,79538,-47055,13366
2014/7/9,自營商,344908,32509,342201,34109,2707,-1600,313238,29809,453533,33370,-140295,-3561
2014/7/9,投信,677,202,609,146,68,56,3531,4695,3763,1326,-232,3369
2014/7/9,外資及陸資,61057,50621,66137,51779,-5080,-1158,303103,92231,355017,80154,-51914,12077
2014/7/10,自營商,404045,52137,398596,46187,5449,5950,339204,37241,476489,35171,-137285,2070
2014/7/10,投信,293,315,201,247,92,68,3570,4811,3710,1348,-140,3462
2014/7/10,外資及陸資,89189,52961,94225,53724,-5036,-763,318791,95434,375996,83817,-57205,11618
2014/7/11,自營商,572373,67257,591409,69461,-19036,-2204,347141,38217,503523,38236,-156382,-19
2014/7/11,投信,849,1150,419,695,430,455,4070,5371,3780,1472,290,3899
2014/7/11,外資及陸資,132849,103678,141599,115826,-8750,-12148,316819,84056,384621,84818,-67802,-762
2014/7/14,自營商,295034,40355,270873,34564,24161,5791,354846,42114,489239,36477,-134393,5637
2014/7/14,投信,1067,1934,893,1433,174,501,4281,5847,3817,1435,464,4413
2014/7/14,外資及陸資,87113,98227,86334,96544,779,1683,327631,100791,394780,99874,-67149,917
2014/7/15,自營商,384396,46239,404930,47211,-20534,-972,354340,42159,507717,37465,-153377,4694
2014/7/15,投信,1004,1792,889,1526,115,266,4430,6112,3851,1419,579,4693
2014/7/15,外資及陸資,98292,93102,103261,101477,-4969,-8375,326764,95478,398765,102912,-72001,-7434
2014/7/16,自營商,449057,65348,459186,70441,-10129,-5093,150171,25357,315573,30113,-165402,-4756
2014/7/16,投信,3517,2864,3121,2479,396,385,4916,5435,2432,1335,2484,4100
2014/7/16,外資及陸資,96243,68689,103565,72166,-7322,-3477,236702,69429,305867,73800,-69165,-4371
2014/7/17,自營商,316248,50950,355927,53741,-39679,-2791,187753,28422,392458,35944,-204705,-7522
2014/7/17,投信,123,189,205,342,-82,-153,4905,5365,2503,1441,2402,3924
2014/7/17,外資及陸資,90523,61753,101235,68198,-10712,-6445,243242,67253,323309,78229,-80067,-10977
2014/7/18,自營商,306581,40483,304251,42220,2330,-1737,229440,29292,431421,38522,-201981,-9231
2014/7/18,投信,171,297,159,136,12,161,4962,5455,2548,1378,2414,4078
2014/7/18,外資及陸資,94101,60457,85625,52441,8476,8016,263629,77927,335425,80931,-71796,-3005
2014/7/21,自營商,241014,31503,258900,28790,-17886,2713,232577,30704,447492,36965,-214915,-6261
2014/7/21,投信,136,242,323,280,-187,-38,4928,5414,2701,1363,2227,4051
2014/7/21,外資及陸資,64553,36846,64473,38622,80,-1776,264257,77784,335967,82474,-71710,-4690
2014/7/22,自營商,291355,39145,277218,42345,14137,-3200,250240,31677,455597,41177,-205357,-9499
2014/7/22,投信,210,376,174,272,36,104,4950,5520,2687,1338,2263,4182
2014/7/22,外資及陸資,81404,58516,72238,49512,9166,9004,277374,90254,340094,85761,-62720,4494
2014/7/24,自營商,329756,44196,328985,32207,771,11989,220916,37033,424282,34659,-203366,2374
2014/7/24,投信,782,306,737,211,45,95,5006,5653,2698,1360,2308,4293
2014/7/24,外資及陸資,62865,43318,73360,49573,-10495,-6255,271483,85283,345592,87115,-74109,-1832
2014/7/25,自營商,344277,45837,363737,48485,-19460,-2648,250399,33931,472491,34113,-222092,-182
2014/7/25,投信,128,182,190,334,-62,-152,4938,5437,2708,1360,2230,4077
2014/7/25,外資及陸資,86563,60735,105214,75622,-18651,-14887,272036,77524,364578,94423,-92542,-16899
2014/7/28,自營商,322414,37270,323173,41589,-759,-4319,272440,32134,495544,36649,-223104,-4515
2014/7/28,投信,525,374,230,373,295,1,5229,5446,2704,1370,2525,4076
2014/7/28,外資及陸資,88760,77278,85649,67880,3111,9398,281177,88139,370587,95693,-89410,-7555
2014/7/29,自營商,391431,51776,414426,51926,-22995,-150,281814,34279,528529,38808,-246715,-4529
2014/7/29,投信,152,219,449,595,-297,-376,5143,5448,2915,1760,2228,3688
2014/7/29,外資及陸資,105945,73642,98589,81555,7356,-7913,298289,88386,380198,103810,-81909,-15425
2014/7/30,自營商,347263,47344,314725,47426,32538,-82,258708,35585,477694,40183,-218986,-4598
2014/7/30,投信,870,345,760,178,110,167,5112,5503,2844,1630,2268,3873
2014/7/30,外資及陸資,69125,51837,51832,40245,17293,11592,313977,100219,377358,104080,-63381,-3860
2014/7/31,自營商,373477,68441,426503,67765,-53026,676,267977,38984,538222,42621,-270245,-3637
2014/7/31,投信,252,410,395,713,-143,-303,5093,5370,2969,1849,2124,3521
2014/7/31,外資及陸資,82542,41941,109812,65725,-27270,-23784,301654,84983,389857,109098,-88203,-24115
2014/8/1,自營商,344456,47817,352632,44388,-8176,3429,284826,42075,567893,42441,-283067,-366
2014/8/1,投信,149,168,423,497,-274,-329,5105,5299,3255,2121,1850,3178
2014/8/1,外資及陸資,87470,51176,94533,49280,-7063,1896,308962,89045,404524,111199,-95562,-22155
2014/8/4,自營商,244091,35968,262974,32160,-18883,3808,289779,43013,591290,39612,-301511,3401
2014/8/4,投信,321,587,80,145,241,442,5091,5293,3000,1660,2091,3633
2014/8/4,外資及陸資,56193,36360,60178,41155,-3985,-4795,310905,85340,410666,112267,-99761,-26927
2014/8/5,自營商,599280,79887,653599,76706,-54319,3181,309937,50009,660330,42967,-350393,7042
2014/8/5,投信,342,243,393,647,-51,-404,5260,5231,3220,2071,2040,3160
2014/8/5,外資及陸資,133481,66596,158556,82525,-25075,-15929,300299,72188,424844,114862,-124545,-42674
2014/8/6,自營商,520276,48415,524800,59531,-4524,-11116,288112,39793,631449,43620,-343337,-3826
2014/8/6,投信,865,218,192,254,673,-36,5402,5330,2689,2208,2713,3123
2014/8/6,外資及陸資,114073,67536,108739,52553,5334,14983,299245,81730,410949,109558,-111704,-27828
2014/8/7,自營商,293451,36384,286788,33839,6663,2545,298349,40626,642417,42243,-344068,-1616
2014/8/7,投信,126,122,172,295,-46,-173,5335,5222,2668,2273,2667,2948
2014/8/7,外資及陸資,63408,38101,65698,42495,-2290,-4394,298937,79994,413217,112276,-114280,-32282
2014/8/8,自營商,482225,53035,479189,57252,3036,-4217,339796,36775,680445,42517,-340649,-5742
2014/8/8,投信,355,408,445,634,-90,-226,5314,5124,2737,2405,2577,2719
2014/8/8,外資及陸資,103753,59896,117314,50872,-13561,9024,306037,86657,434446,109863,-128409,-23206
2014/8/11,自營商,287700,37775,298123,31892,-10423,5883,344383,40385,695641,40553,-351258,-168
2014/8/11,投信,467,847,695,404,-228,443,4890,5229,2541,2053,2349,3176
2014/8/11,外資及陸資,63194,36405,67307,48020,-4113,-11615,301745,79636,434455,114444,-132710,-34809
2014/8/12,自營商,312089,38281,323390,35465,-11301,2816,348628,42707,711156,39853,-362528,2854
2014/8/12,投信,208,325,79,126,129,199,4984,5353,2506,1984,2478,3368
2014/8/12,外資及陸資,73967,45505,67058,43812,6909,1693,305946,78485,431935,111574,-125989,-33089
2014/8/13,自營商,421212,46197,375354,45201,45858,996,307876,40970,622629,36674,-314753,4296
2014/8/13,投信,1006,489,972,177,34,312,5419,5629,3107,1923,2312,3706
2014/8/13,外資及陸資,86257,55533,64372,41969,21885,13564,315317,82647,424647,102357,-109330,-19710
2014/8/14,自營商,287022,39006,290425,35789,-3403,3217,319837,41711,639496,34077,-319659,7635
2014/8/14,投信,148,268,324,286,-176,-18,5323,5603,3187,1906,2136,3697
2014/8/14,外資及陸資,63652,44952,67177,48301,-3525,-3349,312618,76504,425829,99578,-113211,-23074
2014/8/15,自營商,306155,37825,340040,40175,-33885,-2350,334719,40159,686899,34786,-352180,5373
2014/8/15,投信,321,273,330,425,-9,-152,5387,5561,3260,2023,2127,3538
2014/8/15,外資及陸資,63491,50004,72004,52452,-8513,-2448,310574,73600,433390,99160,-122816,-25559
2014/8/18,自營商,341260,48673,395398,48716,-54138,-43,334658,40881,740608,35568,-405950,5314
2014/8/18,投信,1151,2033,1317,2333,-166,-300,5380,5517,3419,2300,1961,3217
2014/8/18,外資及陸資,104945,118077,112876,130055,-7931,-11978,313454,75291,443658,112798,-130204,-37507
2014/8/19,自營商,496726,53967,341004,56434,155722,-2467,362192,34306,625040,31691,-262848,2615
2014/8/19,投信,1816,3082,1786,3001,30,81,5360,5578,3369,2248,1991,3330
2014/8/19,外資及陸資,104323,88447,87771,68226,16552,20221,329501,93528,443840,111019,-114339,-17490
2014/8/20,自營商,379329,50220,386059,51371,-6730,-1151,162858,20795,370750,26258,-207892,-5464
2014/8/20,投信,3350,3063,3249,2503,101,560,5167,5797,2473,1501,2694,4296
2014/8/20,外資及陸資,84435,66372,72520,59035,11915,7337,238492,69855,287954,80816,-49462,-10961
2014/8/21,自營商,267570,37410,249614,35466,17956,1944,197883,24318,387654,27974,-189771,-3656
2014/8/21,投信,365,417,283,480,82,-63,5197,5603,2421,1382,2776,4221
2014/8/21,外資及陸資,76274,51953,93130,60331,-16856,-8378,246865,70433,312634,89794,-65769,-19361
2014/8/22,自營商,390843,49233,360923,51290,29920,-2057,248340,25544,408058,31504,-159718,-5960
2014/8/22,投信,489,810,209,377,280,433,5457,6101,2401,1383,3056,4718
2014/8/22,外資及陸資,113232,70983,102037,57803,11195,13180,273154,87295,328697,93353,-55543,-6058
2014/8/25,自營商,185317,24782,182766,22550,2551,2232,262711,27327,419923,31103,-157212,-3776
2014/8/25,投信,356,661,24,35,332,626,5672,6509,2284,1157,3388,5352
2014/8/25,外資及陸資,39273,30798,49197,39347,-9924,-8549,274227,87952,339554,102542,-65327,-14590
2014/8/26,自營商,184873,25062,212184,26050,-27311,-988,271827,30271,456380,35111,-184553,-4840
2014/8/26,投信,142,222,387,118,-245,104,5428,6615,2285,1160,3143,5454
2014/8/26,外資及陸資,48015,30564,46649,33033,1366,-2469,280029,85069,344088,102089,-64059,-17020
2014/8/27,自營商,408660,41047,379532,38708,29128,2339,241696,32121,435861,34568,-194165,-2448
2014/8/27,投信,968,461,1340,146,-372,315,5451,6982,2380,1168,3071,5814
2014/8/27,外資及陸資,98736,52092,84121,45181,14615,6911,300898,97717,353566,107870,-52668,-10154
2014/8/28,自營商,222302,24588,214287,22136,8015,2452,268041,32569,454660,32439,-186619,130
2014/8/28,投信,34,57,81,140,-47,-83,5419,6917,2395,1185,3024,5732
2014/8/28,外資及陸資,59227,31915,68155,33752,-8928,-1837,306003,98387,367585,110396,-61582,-12010
2014/8/29,自營商,283015,29418,255779,28689,27236,729,298297,32468,457784,31653,-159487,815
2014/8/29,投信,189,165,316,425,-127,-260,5276,6640,2379,1172,2897,5469
2014/8/29,外資及陸資,55489,40444,64581,39626,-9092,818,299624,100703,370233,111889,-70609,-11186
2014/9/1,自營商,307220,36504,293378,27742,13842,8762,323455,38738,469292,29264,-145837,9474
2014/9/1,投信,203,373,113,110,90,263,5387,6893,2400,1130,2987,5763
2014/9/1,外資及陸資,39733,30775,48578,38222,-8845,-7447,298737,97743,377873,116281,-79136,-18539
2014/9/2,自營商,458382,57205,526131,58349,-67749,-1144,308516,42529,521593,34056,-213077,8473
2014/9/2,投信,436,640,363,653,73,-13,5257,6423,2197,738,3060,5685
2014/9/2,外資及陸資,86767,55111,100931,70535,-14164,-15424,292603,78543,384677,112502,-92074,-33959
2014/9/3,自營商,387611,40596,367312,41654,20299,-1058,280366,38247,446428,30807,-166062,7439
2014/9/3,投信,783,316,986,434,-203,-118,5102,6348,2243,759,2859,5588
2014/9/3,外資及陸資,73968,50340,63173,42327,10795,8013,298163,87179,380121,113209,-81958,-26029
2014/9/4,自營商,282151,36745,298052,38942,-15901,-2197,308425,36755,490318,31583,-181893,5173
2014/9/4,投信,180,307,820,1535,-640,-1228,4451,5090,2232,743,2219,4347
2014/9/4,外資及陸資,61423,43815,65358,46399,-3935,-2584,298866,84666,384042,113284,-85176,-28618
2014/9/5,自營商,312150,41153,328913,39131,-16763,2022,314267,39807,512855,32520,-198588,7287
2014/9/5,投信,128,119,322,486,-194,-367,4334,4754,2309,783,2025,3972
2014/9/5,外資及陸資,73293,50406,78231,53921,-4938,-3515,301936,80666,391893,112805,-89957,-32139
2014/9/9,自營商,322780,38063,311511,38317,11269,-254,332401,40298,519704,33305,-187303,6993
2014/9/9,投信,196,362,559,277,-363,85,3950,4804,2288,739,1662,4065
2014/9/9,外資及陸資,63822,43820,61360,38522,2462,5298,308946,87881,396575,114740,-87629,-26859
2014/9/10,自營商,491830,52419,534680,52091,-42850,328,295610,41401,506937,34072,-211327,7329
2014/9/10,投信,870,354,897,442,-27,-88,3894,4715,2259,772,1635,3943
2014/9/10,外資及陸資,84594,49779,111345,61422,-26751,-11643,308435,81396,425690,119907,-117255,-38510
2014/9/11,自營商,291400,29590,313499,31104,-22099,-1514,298613,43085,531995,37229,-233382,5856
2014/9/11,投信,355,163,318,583,37,-420,3708,4346,2036,840,1672,3506
2014/9/11,外資及陸資,62862,40855,63234,41895,-372,-1040,314177,80162,431268,119628,-117091,-39466
2014/9/12,自營商,477911,55075,506612,56560,-28701,-1485,313521,44401,575300,39917,-261779,4484
2014/9/12,投信,218,377,383,684,-165,-307,3633,4182,2126,1002,1507,3179
2014/9/12,外資及陸資,94441,74951,105923,75113,-11482,-162,318814,89742,446684,129333,-127870,-39592
2014/9/15,自營商,395868,49175,383013,50670,12855,-1495,323911,39297,572785,36250,-248874,3046
2014/9/15,投信,1220,1776,1652,2100,-432,-324,3541,4109,2466,1263,1075,2846
2014/9/15,外資及陸資,131821,152156,132346,144525,-525,7631,332080,105698,460755,137538,-128675,-31840
2014/9/16,自營商,461229,47102,477897,48840,-16668,-1738,332009,39000,599458,37794,-267449,1206
2014/9/16,投信,1437,2185,1474,2279,-37,-94,3581,4117,2543,1385,1038,2732
2014/9/16,外資及陸資,95638,91696,105646,99286,-10008,-7590,323567,88653,461761,127975,-138194,-39321
2014/9/17,自營商,572150,76362,561652,62333,10498,14029,155151,23289,323262,22448,-168111,841
2014/9/17,投信,2080,1869,2602,1520,-522,349,3865,4230,2276,1051,1589,3178
2014/9/17,外資及陸資,103009,78373,100926,78799,2083,-426,196133,60159,264610,87278,-68477,-27119
2014/9/18,自營商,282598,29602,293324,30228,-10726,-626,203868,24425,382459,24153,-178591,272
2014/9/18,投信,111,125,139,247,-28,-122,3851,4130,2290,1072,1561,3057
2014/9/18,外資及陸資,70065,49020,78238,53744,-8173,-4724,200734,58100,277007,89928,-76273,-31827
2014/9/19,自營商,345454,42067,343968,37171,1486,4896,225393,29626,401970,24471,-176577,5155
2014/9/19,投信,278,391,342,395,-64,-4,3887,4188,2390,1129,1497,3060
2014/9/19,外資及陸資,67216,46873,72733,52559,-5517,-5686,202959,54840,284671,92383,-81712,-37543
2014/9/22,自營商,502668,54196,497859,55235,4809,-1039,249628,31759,420944,27549,-171316,4210
2014/9/22,投信,126,204,631,954,-505,-750,3807,3982,2815,1711,992,2271
2014/9/22,外資及陸資,82805,57574,97729,65247,-14924,-7673,206683,51803,302555,96715,-95872,-44912
2014/9/23,自營商,341680,30349,333661,35756,8019,-5407,260706,27383,424032,28533,-163326,-1151
2014/9/23,投信,230,390,212,368,18,22,3808,3978,2798,1687,1010,2291
2014/9/23,外資及陸資,63591,46139,52410,37408,11181,8731,213788,55097,298486,91264,-84698,-36167
